ALLSKY_SFC_SW_DWN,WS10M,WS50M,T2M,RH2M,PRECTOTCORR,CLOUD_AMT,datetime
551.97,3.64,4.17,27.86,70.73,5.4,62.79,2024-07-25 15:00:00
378.9,3.62,4.26,27.4,73.56,3.84,80.37,2024-07-25 16:00:00
212.02,3.47,4.19,26.85,76.93,1.85,83.6,2024-07-25 17:00:00
77.18,2.93,3.97,26.03,82.14,1.01,86.86,2024-07-25 18:00:00
5.12,1.83,3.97,24.28,92.83,1.41,90.32,2024-07-25 19:00:00
0.0,1.77,3.92,23.56,96.01,0.98,94.11,2024-07-25 20:00:00
0.0,1.65,3.5,23.14,97.58,1.95,91.48,2024-07-25 21:00:00
0.0,1.54,3.0,22.82,98.71,2.16,71.57,2024-07-25 22:00:00
0.0,1.46,2.61,22.62,98.95,2.35,69.39,2024-07-25 23:00:00
0.0,1.39,2.4,22.47,98.86,3.03,60.2,2024-07-26 00:00:00
0.0,1.29,2.18,22.41,98.26,4.2,47.16,2024-07-26 01:00:00
0.0,1.1,1.84,22.42,97.42,3.78,25.31,2024-07-26 02:00:00
0.0,0.63,0.99,22.58,96.17,4.62,31.08,2024-07-26 03:00:00
0.0,0.68,1.06,22.45,96.29,3.61,19.39,2024-07-26 04:00:00
0.0,1.22,2.09,22.19,97.25,4.36,12.2,2024-07-26 05:00:00
58.2,2.11,2.81,23.22,95.13,0.87,29.12,2024-07-26 06:00:00
188.05,1.99,2.15,24.63,89.77,1.35,42.92,2024-07-26 07:00:00
306.48,1.13,1.14,26.47,80.58,1.48,57.63,2024-07-26 08:00:00
382.7,0.69,0.69,27.57,73.4,1.5,72.52,2024-07-26 09:00:00
480.62,0.52,0.58,28.23,69.79,1.42,87.15,2024-07-26 10:00:00
549.33,0.43,0.27,29.04,66.84,1.13,93.4,2024-07-26 11:00:00
616.8,0.98,0.86,29.65,64.49,1.19,93.58,2024-07-26 12:00:00
540.45,1.35,1.27,29.81,63.62,2.02,99.23,2024-07-26 13:00:00
391.65,1.58,1.48,30.55,61.36,2.29,99.18,2024-07-26 14:00:00
315.85,1.81,1.76,30.66,60.61,1.67,100.0,2024-07-26 15:00:00
240.2,2.19,2.35,29.91,62.91,0.81,99.98,2024-07-26 16:00:00
168.45,2.58,3.18,28.79,68.11,0.41,99.08,2024-07-26 17:00:00
63.53,2.38,4.17,27.27,78.05,0.28,98.4,2024-07-26 18:00:00
3.92,2.43,5.12,25.71,86.11,0.62,98.42,2024-07-26 19:00:00
0.0,2.81,5.33,25.08,88.96,0.86,98.48,2024-07-26 20:00:00
0.0,2.7,5.02,24.6,91.85,1.07,90.53,2024-07-26 21:00:00
0.0,2.49,4.72,24.25,93.97,1.58,90.72,2024-07-26 22:00:00
0.0,2.32,4.54,23.95,95.63,2.44,90.51,2024-07-26 23:00:00
0.0,2.24,4.55,23.78,96.4,2.76,76.16,2024-07-27 00:00:00
0.0,2.19,4.54,23.67,96.7,2.92,74.8,2024-07-27 01:00:00
0.0,2.12,4.47,23.52,97.13,3.8,66.52,2024-07-27 02:00:00
0.0,1.87,4.06,23.39,97.46,5.05,51.0,2024-07-27 03:00:00
0.0,1.63,3.55,23.14,98.12,5.32,42.79,2024-07-27 04:00:00
0.0,1.61,3.47,22.91,98.45,4.87,47.03,2024-07-27 05:00:00
55.28,2.31,3.52,23.68,95.83,0.57,55.07,2024-07-27 06:00:00
173.93,2.84,3.38,24.47,92.34,0.46,60.78,2024-07-27 07:00:00
316.52,3.16,3.74,25.5,86.53,0.42,64.53,2024-07-27 08:00:00
473.35,3.46,3.99,26.59,79.79,0.43,69.28,2024-07-27 09:00:00
586.38,3.43,3.91,27.56,74.13,0.39,57.27,2024-07-27 10:00:00
583.7,3.2,3.62,28.36,70.31,0.48,85.4,2024-07-27 11:00:00
672.25,3.04,3.41,29.01,67.35,0.54,83.15,2024-07-27 12:00:00
625.62,3.09,3.45,29.56,64.93,0.61,82.74,2024-07-27 13:00:00
539.53,3.18,3.57,29.85,63.12,0.53,81.19,2024-07-27 14:00:00
530.22,3.37,3.79,29.98,61.92,0.31,62.13,2024-07-27 15:00:00
441.35,3.59,4.11,30.04,61.22,0.23,34.15,2024-07-27 16:00:00
266.25,3.8,4.54,29.48,62.73,0.17,33.15,2024-07-27 17:00:00
99.75,3.22,5.11,27.93,71.18,0.12,29.73,2024-07-27 18:00:00
4.78,2.7,5.99,25.56,83.6,0.15,24.95,2024-07-27 19:00:00
0.0,3.24,6.58,24.79,87.04,0.2,23.3,2024-07-27 20:00:00
0.0,3.48,6.4,24.25,90.69,0.17,22.33,2024-07-27 21:00:00
0.0,3.34,6.0,23.74,94.71,0.14,17.51,2024-07-27 22:00:00
0.0,3.0,5.75,23.39,97.48,0.14,45.62,2024-07-27 23:00:00
0.0,2.73,5.69,23.21,98.86,0.19,40.97,2024-07-28 00:00:00
0.0,2.64,5.59,23.24,98.83,0.26,45.38,2024-07-28 01:00:00
0.0,2.53,5.39,23.17,99.11,0.37,65.61,2024-07-28 02:00:00
0.0,2.31,5.16,23.1,99.32,0.46,51.63,2024-07-28 03:00:00
0.0,2.17,4.92,22.94,99.88,0.41,18.41,2024-07-28 04:00:00
0.0,2.03,4.66,22.82,100.0,0.31,10.34,2024-07-28 05:00:00
62.85,2.81,3.98,24.2,94.03,3.43,32.89,2024-07-28 06:00:00
178.4,3.52,4.46,26.12,85.34,3.85,50.86,2024-07-28 07:00:00
298.1,4.27,5.2,28.28,72.23,4.47,63.29,2024-07-28 08:00:00
417.25,4.81,5.81,30.08,63.52,5.74,78.27,2024-07-28 09:00:00
592.55,5.22,6.25,31.42,58.82,7.05,70.96,2024-07-28 10:00:00
756.35,5.62,6.74,32.52,55.76,9.43,65.31,2024-07-28 11:00:00
788.17,6.06,7.27,33.29,54.35,10.37,68.16,2024-07-28 12:00:00
750.0,6.5,7.8,33.57,54.31,9.0,60.81,2024-07-28 13:00:00
653.58,6.8,8.22,33.49,55.52,6.43,61.48,2024-07-28 14:00:00
423.7,6.8,8.33,33.15,57.15,4.76,80.59,2024-07-28 15:00:00
366.77,6.53,8.12,32.63,58.79,4.28,59.43,2024-07-28 16:00:00
214.0,5.96,7.69,31.59,63.02,2.78,69.23,2024-07-28 17:00:00
75.68,4.56,6.79,29.94,72.6,4.18,77.75,2024-07-28 18:00:00
3.92,3.79,6.87,27.84,84.89,3.57,83.37,2024-07-28 19:00:00
0.0,4.41,6.88,26.87,91.28,4.0,93.29,2024-07-28 20:00:00
0.0,4.44,6.68,26.21,95.23,4.36,77.51,2024-07-28 21:00:00
0.0,4.32,6.72,25.84,96.14,3.55,37.53,2024-07-28 22:00:00
0.0,4.16,6.76,25.54,96.49,2.74,9.16,2024-07-28 23:00:00
0.0,4.14,6.87,25.29,96.86,1.86,37.86,2024-07-29 00:00:00
0.0,3.87,6.71,25.05,97.3,1.29,53.22,2024-07-29 01:00:00
0.0,3.67,6.63,24.88,97.58,1.32,12.25,2024-07-29 02:00:00
0.0,3.33,6.45,24.72,97.97,1.37,46.89,2024-07-29 03:00:00
0.0,3.03,6.32,24.58,98.42,1.47,7.13,2024-07-29 04:00:00
0.0,3.09,6.44,24.58,98.48,1.69,7.6,2024-07-29 05:00:00
70.9,4.4,6.36,25.6,95.46,0.04,6.52,2024-07-29 06:00:00
253.6,5.37,7.16,26.79,88.36,0.04,3.59,2024-07-29 07:00:00
467.48,5.81,7.3,28.35,71.91,0.01,1.54,2024-07-29 08:00:00
640.7,5.68,6.92,30.1,56.25,0.01,13.6,2024-07-29 09:00:00
744.62,5.73,6.9,31.81,46.98,0.01,23.56,2024-07-29 10:00:00
841.95,5.87,7.0,33.17,42.17,0.01,22.76,2024-07-29 11:00:00
870.22,6.01,7.16,34.19,39.63,0.01,25.76,2024-07-29 12:00:00
880.62,6.14,7.32,34.91,38.45,0.02,15.78,2024-07-29 13:00:00
736.33,6.23,7.45,35.24,38.52,0.02,35.79,2024-07-29 14:00:00
630.2,6.22,7.53,35.16,40.1,0.01,23.39,2024-07-29 15:00:00
492.45,6.18,7.63,34.65,42.89,0.01,10.73,2024-07-29 16:00:00
274.3,5.89,7.82,33.53,48.14,0.01,25.3,2024-07-29 17:00:00
95.38,4.79,7.99,31.42,58.63,0.01,41.02,2024-07-29 18:00:00
3.88,4.39,8.47,29.05,68.24,0.01,59.48,2024-07-29 19:00:00
0.0,4.77,8.32,28.0,73.03,0.01,77.01,2024-07-29 20:00:00
0.0,4.76,7.97,27.06,78.69,0.01,31.16,2024-07-29 21:00:00
0.0,4.65,7.64,26.25,84.67,0.01,2.56,2024-07-29 22:00:00
0.0,4.49,7.31,25.59,90.62,0.03,2.56,2024-07-29 23:00:00
0.0,4.5,7.4,25.17,95.24,0.03,11.24,2024-07-30 00:00:00
0.0,4.98,7.9,25.29,96.19,0.03,10.23,2024-07-30 01:00:00
0.0,4.77,7.81,25.31,96.45,0.03,23.56,2024-07-30 02:00:00
0.0,4.42,7.47,25.24,96.6,0.03,1.03,2024-07-30 03:00:00
0.0,3.9,7.01,25.08,97.06,0.03,0.51,2024-07-30 04:00:00
0.0,3.65,6.83,24.95,97.36,0.02,0.51,2024-07-30 05:00:00
76.43,4.54,6.36,25.99,92.03,0.0,0.68,2024-07-30 06:00:00
272.02,5.71,7.31,27.81,80.06,0.0,0.85,2024-07-30 07:00:00
485.52,6.19,7.62,29.66,69.07,0.0,1.03,2024-07-30 08:00:00
636.8,6.42,7.76,31.44,60.86,0.0,14.26,2024-07-30 09:00:00
756.17,6.46,7.76,33.0,55.25,0.0,21.94,2024-07-30 10:00:00
839.2,6.5,7.75,34.29,51.32,0.0,24.0,2024-07-30 11:00:00
871.92,6.54,7.78,35.31,48.19,0.0,21.32,2024-07-30 12:00:00
922.67,6.61,7.84,36.06,45.55,0.0,4.1,2024-07-30 13:00:00
739.85,6.73,8.01,36.34,43.81,0.0,40.01,2024-07-30 14:00:00
671.88,6.83,8.21,36.24,42.91,0.0,13.22,2024-07-30 15:00:00
485.42,6.94,8.52,35.57,43.42,0.0,13.6,2024-07-30 16:00:00
266.05,6.9,8.93,34.27,45.96,0.0,22.98,2024-07-30 17:00:00
91.28,5.98,8.9,32.02,52.91,0.0,33.6,2024-07-30 18:00:00
3.45,5.16,8.71,29.37,62.55,0.0,46.86,2024-07-30 19:00:00
0.0,5.24,8.39,27.9,68.89,0.0,59.75,2024-07-30 20:00:00
0.0,5.1,8.02,26.83,74.96,0.0,34.86,2024-07-30 21:00:00
0.0,4.96,7.68,26.15,80.82,0.0,14.84,2024-07-30 22:00:00
0.0,5.1,7.86,25.75,86.59,0.0,39.99,2024-07-30 23:00:00
0.0,5.33,7.93,25.63,90.74,0.0,60.0,2024-07-31 00:00:00
0.0,5.48,8.09,25.45,93.51,0.0,67.69,2024-07-31 01:00:00
0.0,5.35,8.0,25.35,94.78,0.0,52.03,2024-07-31 02:00:00
0.0,5.16,7.96,25.27,95.1,0.0,4.62,2024-07-31 03:00:00
0.0,4.74,7.61,25.01,96.07,0.0,4.1,2024-07-31 04:00:00
0.0,3.87,7.0,24.48,98.9,0.0,1.54,2024-07-31 05:00:00
68.38,4.49,6.34,25.47,93.81,0.0,1.45,2024-07-31 06:00:00
248.57,6.12,7.92,27.35,81.18,0.0,1.37,2024-07-31 07:00:00
460.45,6.97,8.69,29.29,65.08,0.0,1.28,2024-07-31 08:00:00
658.05,7.2,8.83,31.22,53.41,0.0,1.2,2024-07-31 09:00:00
817.03,7.17,8.73,32.99,45.79,0.0,1.11,2024-07-31 10:00:00
922.08,7.11,8.59,34.57,40.08,0.0,1.03,2024-07-31 11:00:00
974.0,7.04,8.48,35.79,36.35,0.0,1.03,2024-07-31 12:00:00
944.83,6.99,8.4,36.67,34.23,0.0,1.4,2024-07-31 13:00:00
856.85,6.98,8.4,37.11,33.42,0.0,1.03,2024-07-31 14:00:00
708.45,7.01,8.54,37.04,33.48,0.0,2.05,2024-07-31 15:00:00
516.7,7.12,8.89,36.43,34.79,0.0,1.03,2024-07-31 16:00:00
302.3,6.94,9.32,35.04,39.22,0.0,1.03,2024-07-31 17:00:00
105.65,5.89,9.12,32.45,49.25,0.0,4.62,2024-07-31 18:00:00
3.75,5.22,9.02,29.59,61.53,0.0,4.62,2024-07-31 19:00:00
0.0,5.63,8.92,28.15,69.2,0.0,4.62,2024-07-31 20:00:00
0.0,5.49,8.4,26.95,76.41,0.0,4.62,2024-07-31 21:00:00
0.0,5.17,7.9,26.07,82.52,0.0,4.62,2024-07-31 22:00:00
0.0,4.84,7.43,25.4,88.0,0.0,4.62,2024-07-31 23:00:00
0.0,4.53,7.04,24.86,92.47,0.0,19.49,2024-08-01 00:00:00
0.0,4.67,7.35,24.59,94.83,0.0,15.49,2024-08-01 01:00:00
0.0,4.63,7.31,24.46,95.76,0.0,25.9,2024-08-01 02:00:00
0.0,4.56,7.4,24.36,96.08,0.0,21.03,2024-08-01 03:00:00
0.0,4.33,7.22,24.24,96.23,0.0,17.9,2024-08-01 04:00:00
0.0,3.66,6.73,23.94,97.28,0.0,29.9,2024-08-01 05:00:00
68.75,4.05,5.82,24.81,92.21,0.0,20.72,2024-08-01 06:00:00
256.8,4.53,5.62,26.56,79.88,0.0,15.04,2024-08-01 07:00:00
475.3,4.3,5.14,28.6,66.6,0.0,9.21,2024-08-01 08:00:00
685.45,4.01,4.72,30.82,54.96,0.0,1.54,2024-08-01 09:00:00
845.53,3.84,4.47,33.02,45.34,0.0,0.51,2024-08-01 10:00:00
950.0,3.86,4.46,35.04,37.18,0.0,1.03,2024-08-01 11:00:00
991.8,3.87,4.43,36.48,32.44,0.0,2.05,2024-08-01 12:00:00
962.2,3.91,4.44,37.35,30.59,0.0,3.48,2024-08-01 13:00:00
871.03,4.03,4.57,37.67,30.62,0.0,7.45,2024-08-01 14:00:00
724.97,4.31,4.94,37.43,31.99,0.0,7.56,2024-08-01 15:00:00
522.47,4.67,5.5,36.65,34.67,0.0,20.05,2024-08-01 16:00:00
311.35,4.76,6.07,35.31,39.92,0.0,17.36,2024-08-01 17:00:00
109.75,3.62,6.62,32.76,52.76,0.0,13.74,2024-08-01 18:00:00
3.7,3.43,7.5,29.97,66.41,0.0,12.96,2024-08-01 19:00:00
0.0,4.12,7.71,29.12,71.08,0.0,10.95,2024-08-01 20:00:00
0.0,4.32,7.39,28.33,75.92,0.0,37.43,2024-08-01 21:00:00
0.0,4.16,6.97,27.59,80.17,0.0,36.16,2024-08-01 22:00:00
0.0,3.98,6.77,26.93,83.64,0.0,13.95,2024-08-01 23:00:00
0.0,3.74,6.52,26.37,86.57,0.0,11.43,2024-08-02 00:00:00
0.0,3.51,6.25,25.89,89.11,0.0,5.57,2024-08-02 01:00:00
0.0,3.16,5.91,25.47,91.5,0.0,1.03,2024-08-02 02:00:00
0.0,2.72,5.48,25.02,94.14,0.0,7.7,2024-08-02 03:00:00
0.0,2.34,5.08,24.49,97.02,0.0,17.92,2024-08-02 04:00:00
0.0,2.15,4.75,24.0,99.93,0.0,21.53,2024-08-02 05:00:00
68.03,2.85,4.07,25.34,93.04,0.0,32.49,2024-08-02 06:00:00
245.3,3.53,4.29,27.69,79.59,0.0,44.37,2024-08-02 07:00:00
442.0,3.13,3.62,30.21,63.14,0.0,56.83,2024-08-02 08:00:00
640.9,2.42,2.76,32.54,49.81,0.0,37.71,2024-08-02 09:00:00
769.12,1.83,2.05,34.53,41.22,0.0,61.47,2024-08-02 10:00:00
885.33,1.3,1.4,36.13,36.03,0.0,46.52,2024-08-02 11:00:00
973.92,1.01,0.99,37.41,32.1,0.0,14.17,2024-08-02 12:00:00
945.33,1.14,1.06,38.32,29.06,0.0,10.51,2024-08-02 13:00:00
859.62,1.47,1.41,38.75,27.38,0.0,6.51,2024-08-02 14:00:00
719.1,1.72,1.72,38.65,26.87,0.0,0.51,2024-08-02 15:00:00
529.35,1.97,2.04,38.01,27.06,0.0,1.03,2024-08-02 16:00:00
315.62,2.24,2.56,36.72,29.52,0.0,1.03,2024-08-02 17:00:00
109.25,2.06,3.64,33.84,44.44,0.0,1.03,2024-08-02 18:00:00
3.35,2.71,5.32,29.78,60.95,0.0,1.03,2024-08-02 19:00:00
0.0,3.02,6.64,28.41,61.99,0.0,1.03,2024-08-02 20:00:00
0.0,3.14,7.16,27.47,65.68,0.0,0.87,2024-08-02 21:00:00
0.0,3.15,7.17,26.71,71.33,0.0,0.72,2024-08-02 22:00:00
0.0,3.05,6.93,26.15,77.24,0.0,0.57,2024-08-02 23:00:00
0.0,2.93,6.65,25.75,82.14,0.0,0.41,2024-08-03 00:00:00
0.0,2.81,6.42,25.43,85.37,0.0,0.26,2024-08-03 01:00:00
0.0,2.72,6.23,25.05,87.35,0.0,0.23,2024-08-03 02:00:00
0.0,2.64,6.05,24.69,88.59,0.0,0.2,2024-08-03 03:00:00
0.0,2.6,6.0,24.22,90.3,0.0,0.51,2024-08-03 04:00:00
0.0,2.63,6.03,23.76,91.8,0.0,0.51,2024-08-03 05:00:00
67.75,3.7,5.38,25.0,85.18,0.08,8.61,2024-08-03 06:00:00
251.77,3.62,4.3,27.28,75.11,0.14,18.45,2024-08-03 07:00:00
453.67,3.79,4.47,31.2,56.0,0.04,27.39,2024-08-03 08:00:00
597.4,2.85,3.26,33.99,43.07,0.03,59.36,2024-08-03 09:00:00
713.45,1.97,2.26,35.8,36.99,0.07,78.98,2024-08-03 10:00:00
849.22,1.46,1.67,37.19,32.88,0.16,62.57,2024-08-03 11:00:00
852.1,1.33,1.48,38.21,30.16,0.21,73.75,2024-08-03 12:00:00
826.97,1.49,1.54,38.84,28.79,0.36,75.4,2024-08-03 13:00:00
772.72,1.71,1.73,38.99,28.72,0.55,73.65,2024-08-03 14:00:00
642.4,1.94,1.95,38.61,29.68,0.7,49.33,2024-08-03 15:00:00
477.5,2.13,2.18,37.87,31.44,0.56,38.25,2024-08-03 16:00:00
277.08,2.36,2.57,36.69,34.61,0.46,51.22,2024-08-03 17:00:00
100.68,2.15,3.63,34.36,46.49,0.24,63.86,2024-08-03 18:00:00
0.0,2.43,5.39,31.01,63.08,0.12,78.0,2024-08-03 19:00:00
0.0,2.87,6.51,29.87,63.71,0.28,82.66,2024-08-03 20:00:00
0.0,3.01,6.67,28.93,66.83,0.47,78.04,2024-08-03 21:00:00
0.0,2.9,6.39,28.14,70.93,0.85,65.18,2024-08-03 22:00:00
0.0,2.72,6.04,27.45,75.04,0.91,63.47,2024-08-03 23:00:00
0.0,2.59,5.86,26.91,78.25,1.17,72.98,2024-08-04 00:00:00
0.0,2.45,5.52,26.64,80.34,1.28,63.35,2024-08-04 01:00:00
0.0,2.25,5.17,26.42,82.56,1.38,44.08,2024-08-04 02:00:00
0.0,2.08,4.77,26.21,84.45,1.73,33.44,2024-08-04 03:00:00
0.0,2.0,4.45,25.87,86.22,1.83,39.15,2024-08-04 04:00:00
0.0,1.99,4.32,25.53,87.28,1.78,44.72,2024-08-04 05:00:00
58.25,2.38,3.95,26.78,79.94,5.3,39.71,2024-08-04 06:00:00
222.98,2.6,3.01,29.03,68.31,5.4,35.11,2024-08-04 07:00:00
415.7,1.78,1.98,32.53,54.42,4.32,31.73,2024-08-04 08:00:00
598.62,1.6,1.82,34.41,46.59,4.46,29.64,2024-08-04 09:00:00
739.28,2.12,2.34,35.59,43.21,3.09,33.58,2024-08-04 10:00:00
829.75,2.54,2.76,36.32,40.78,2.77,31.46,2024-08-04 11:00:00
782.4,2.78,3.02,36.93,38.69,4.67,54.57,2024-08-04 12:00:00
573.42,2.98,3.27,37.28,37.08,7.72,84.64,2024-08-04 13:00:00
364.92,3.2,3.51,37.43,35.54,5.65,91.68,2024-08-04 14:00:00
428.52,3.49,3.87,37.38,33.79,3.39,89.31,2024-08-04 15:00:00
380.1,3.82,4.29,36.86,32.54,2.16,93.86,2024-08-04 16:00:00
222.8,4.1,4.91,35.62,33.31,1.0,80.23,2024-08-04 17:00:00
87.53,3.13,6.1,32.59,45.34,0.49,67.41,2024-08-04 18:00:00
0.0,3.22,7.37,29.16,58.5,0.18,52.46,2024-08-04 19:00:00
0.0,3.31,7.48,27.96,63.56,0.13,34.57,2024-08-04 20:00:00
0.0,2.87,6.55,26.99,70.07,0.13,19.13,2024-08-04 21:00:00
0.0,2.45,5.21,26.28,75.87,0.25,20.1,2024-08-04 22:00:00
0.0,2.12,3.86,25.91,79.39,0.21,5.72,2024-08-04 23:00:00
0.0,1.64,2.65,26.01,78.5,0.46,1.54,2024-08-05 00:00:00
0.0,1.09,1.62,26.33,74.56,0.56,1.03,2024-08-05 01:00:00
0.0,0.56,0.77,26.58,70.54,0.83,3.8,2024-08-05 02:00:00
0.0,0.5,0.67,26.23,71.33,1.18,2.05,2024-08-05 03:00:00
0.0,0.7,0.98,25.31,76.22,1.09,1.95,2024-08-05 04:00:00
0.0,0.98,1.42,24.59,79.45,1.26,1.85,2024-08-05 05:00:00
64.55,1.25,1.85,24.99,82.05,0.0,1.74,2024-08-05 06:00:00
250.12,1.51,1.62,26.89,69.43,0.0,1.64,2024-08-05 07:00:00
463.73,1.29,1.31,30.97,47.45,0.0,1.54,2024-08-05 08:00:00
659.05,1.19,1.21,33.33,38.12,0.0,2.56,2024-08-05 09:00:00
722.55,1.39,1.42,34.87,34.62,0.0,39.05,2024-08-05 10:00:00
837.75,1.68,1.72,36.12,31.88,0.0,36.78,2024-08-05 11:00:00
908.33,1.92,1.98,37.03,30.09,0.0,32.14,2024-08-05 12:00:00
880.88,2.18,2.23,37.63,29.12,0.0,24.79,2024-08-05 13:00:00
803.92,2.4,2.49,37.84,28.96,0.0,26.66,2024-08-05 14:00:00
665.0,2.66,2.78,37.61,29.45,0.0,23.31,2024-08-05 15:00:00
493.02,2.94,3.14,36.89,30.66,0.0,19.82,2024-08-05 16:00:00
275.48,3.25,3.67,35.64,33.38,0.0,21.72,2024-08-05 17:00:00
97.68,2.58,4.94,33.0,46.74,0.0,22.2,2024-08-05 18:00:00
0.0,2.94,6.68,30.0,60.35,0.0,25.75,2024-08-05 19:00:00
0.0,3.56,7.45,29.21,63.37,0.0,17.94,2024-08-05 20:00:00
0.0,3.63,7.28,28.44,67.72,0.0,18.47,2024-08-05 21:00:00
0.0,3.27,6.76,27.69,72.07,0.0,13.35,2024-08-05 22:00:00
0.0,2.82,6.09,27.01,76.45,0.0,10.29,2024-08-05 23:00:00
0.0,2.51,5.53,26.45,80.32,0.0,4.1,2024-08-06 00:00:00
0.0,2.39,5.3,25.95,83.81,0.0,0.51,2024-08-06 01:00:00
0.0,2.45,5.36,25.59,86.38,0.0,0.31,2024-08-06 02:00:00
0.0,2.4,5.16,25.34,88.45,0.0,0.92,2024-08-06 03:00:00
0.0,2.18,4.91,24.9,91.3,0.0,1.54,2024-08-06 04:00:00
0.0,2.07,4.76,24.53,93.13,0.0,0.51,2024-08-06 05:00:00
58.47,2.96,4.28,25.64,86.51,0.0,1.74,2024-08-06 06:00:00
233.85,2.97,3.45,28.0,72.85,0.0,2.97,2024-08-06 07:00:00
445.1,2.37,2.62,31.11,53.1,0.0,4.21,2024-08-06 08:00:00
640.8,1.22,1.33,33.66,39.32,0.0,5.81,2024-08-06 09:00:00
794.92,0.66,0.86,35.52,33.44,0.0,7.84,2024-08-06 10:00:00
849.92,0.91,1.1,36.92,30.09,0.0,34.61,2024-08-06 11:00:00
924.2,1.12,1.26,37.92,27.93,0.0,28.8,2024-08-06 12:00:00
859.78,1.25,1.29,38.58,26.51,0.0,21.88,2024-08-06 13:00:00
821.65,1.36,1.34,38.83,25.75,0.0,22.36,2024-08-06 14:00:00
692.65,1.51,1.46,38.67,25.79,0.0,13.48,2024-08-06 15:00:00
503.38,1.67,1.63,38.03,26.54,0.0,11.78,2024-08-06 16:00:00
293.6,1.98,2.07,36.84,28.56,0.0,8.51,2024-08-06 17:00:00
102.45,1.97,3.35,34.28,40.75,0.0,2.76,2024-08-06 18:00:00
0.0,2.6,5.37,30.43,57.88,0.0,2.05,2024-08-06 19:00:00
0.0,3.03,6.75,29.27,57.43,0.0,1.72,2024-08-06 20:00:00
0.0,3.25,7.25,28.41,60.31,0.0,1.4,2024-08-06 21:00:00
0.0,3.23,7.06,27.59,65.91,0.0,1.07,2024-08-06 22:00:00
0.0,3.08,6.6,26.81,72.32,0.0,0.74,2024-08-06 23:00:00
0.0,2.98,6.17,26.18,77.67,0.0,0.42,2024-08-07 00:00:00
0.0,2.95,5.89,25.62,81.41,0.0,0.09,2024-08-07 01:00:00
0.0,2.87,5.77,25.17,82.91,0.0,0.4,2024-08-07 02:00:00
0.0,2.75,5.78,24.75,83.0,0.0,0.71,2024-08-07 03:00:00
0.0,2.66,5.73,24.36,82.63,0.0,1.03,2024-08-07 04:00:00
0.0,2.55,5.61,23.95,83.06,0.0,1.28,2024-08-07 05:00:00
68.75,3.46,4.94,24.8,77.46,0.0,1.54,2024-08-07 06:00:00
266.62,3.24,3.72,26.81,69.76,0.0,1.79,2024-08-07 07:00:00
481.77,3.05,3.55,31.34,51.32,0.0,2.05,2024-08-07 08:00:00
679.47,2.21,2.51,34.96,35.63,0.0,1.28,2024-08-07 09:00:00
834.75,1.12,1.36,37.15,28.91,0.0,0.51,2024-08-07 10:00:00
924.22,0.3,0.53,38.54,26.58,0.0,7.43,2024-08-07 11:00:00
940.25,0.33,0.09,39.55,24.96,0.0,20.74,2024-08-07 12:00:00
881.83,0.78,0.57,40.23,23.58,0.0,30.12,2024-08-07 13:00:00
798.03,1.21,1.05,40.49,22.8,0.0,23.78,2024-08-07 14:00:00
688.78,1.75,1.66,40.22,22.9,0.0,14.76,2024-08-07 15:00:00
515.83,2.41,2.45,39.46,23.62,0.0,2.05,2024-08-07 16:00:00
293.25,3.06,3.42,38.04,25.77,0.0,8.82,2024-08-07 17:00:00
98.12,2.59,5.16,34.69,39.77,0.0,15.05,2024-08-07 18:00:00
0.0,3.19,7.14,31.13,50.45,0.0,26.78,2024-08-07 19:00:00
0.0,3.65,7.78,29.97,53.55,0.0,9.74,2024-08-07 20:00:00
0.0,3.38,7.24,28.77,60.06,0.0,5.64,2024-08-07 21:00:00
0.0,2.88,6.39,27.68,67.83,0.0,1.03,2024-08-07 22:00:00
0.0,2.64,5.82,26.87,75.18,0.0,0.77,2024-08-07 23:00:00
0.0,2.73,5.68,26.35,81.67,0.0,0.51,2024-08-08 00:00:00
0.0,2.92,5.72,26.0,87.11,0.0,0.26,2024-08-08 01:00:00
0.0,2.85,5.65,25.69,91.21,0.0,0.24,2024-08-08 02:00:00
0.0,2.43,5.23,25.31,94.5,0.0,0.22,2024-08-08 03:00:00
0.0,2.03,4.64,24.87,97.23,0.0,0.2,2024-08-08 04:00:00
0.0,1.89,4.08,24.45,99.47,0.0,0.19,2024-08-08 05:00:00
67.53,2.26,3.28,25.79,91.97,0.04,0.17,2024-08-08 06:00:00
266.85,2.56,3.07,28.67,72.86,0.04,0.15,2024-08-08 07:00:00
483.62,2.13,2.33,32.21,51.26,0.03,0.13,2024-08-08 08:00:00
680.4,1.9,2.05,34.73,39.29,0.0,0.12,2024-08-08 09:00:00
835.85,2.18,2.33,36.42,33.84,0.0,0.1,2024-08-08 10:00:00
936.55,2.52,2.71,37.86,29.68,0.0,0.08,2024-08-08 11:00:00
964.12,2.91,3.14,38.93,26.54,0.0,0.06,2024-08-08 12:00:00
932.97,3.37,3.64,39.5,24.42,0.0,0.54,2024-08-08 13:00:00
840.08,3.76,4.1,39.56,23.48,0.0,1.03,2024-08-08 14:00:00
690.58,4.07,4.5,39.16,23.5,0.0,1.54,2024-08-08 15:00:00
498.73,4.25,4.82,38.29,24.48,0.0,2.05,2024-08-08 16:00:00
285.0,4.15,5.12,36.94,27.17,0.0,1.71,2024-08-08 17:00:00
